1	100	100	100	100	100	100	100	100	100	100	100
2	100	70	100	70	100	71	88	100	83	100	100
1	100	90	100	90	90	80	80	100	80	100	100
1	100	91	100	100	87	70	80	100	71	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	97	77	95	82	92	88	74	64	79	85	86
2	100	91	100	89	100	92	95	100	95	100	100
1	80	70	80	40	61	75	59	68	80	75	92
1	61	100	100	100	100	100	70	100	100	100	100
1	100	75	100	100	90	75	75	100	75	90	97
1	90	90	90	75	85	70	75	90	85	90	90
1	96	60	96	60	60	96	60	65	96	96	99
1	90	90	90	60	80	60	75	90	60	90	100
1	100	100	100	10	80	100	100	100	95	100	100
1	80	70	80	80	90	60	90	75	60	75	80
2	91	94	95	89	95	90	100	97	83	96	97
2	67	52	62	44	42	55	42	55	53	51	70
1	100	100	100	100	100	100	100	100	100	100	100
2	92	95	96	93	90	90	89	94	89	97	100
1	95	70	97	96	92	93	50	95	93	94	91
1	100	50	100	32	100	100	50	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
2	80	90	100	70	100	70	80	100	60	100	100
1	100	88	100	82	80	80	89	86	86	89	100
1	100	100	100	100	100	100	75	100	100	100	100
1	100	100	100	90	90	90	80	100	90	85	90
2	100	100	90	95	100	100	60	100	100	90	100
2	80	90	90	85	85	85	75	90	90	80	90
2	50	100	100	50	100	100	80	100	100	100	100
1	100	100	100	100	100	90	95	95	90	100	100
1	100	83	83	72	91	31	100	78	80	84	49
1	93	83	99	84	83	79	93	81	82	80	78
1	100	90	100	96	100	96	90	91	100	100	90
1	99	67	98	56	77	39	47	81	58	99	100
1	89	98	98	29	95	37	44	96	41	96	98
1	100	95	100	95	95	90	80	100	90	100	100
1	93	89	81	79	84	69	90	85	70	85	83
2	100	91	100	88	100	100	89	100	100	100	100
1	100	100	99	100	100	100	100	99	100	100	100
2	50	70	70	50	50	75	75	70	75	75	60
2	100	93	100	93	85	93	72	92	87	100	100
2	64	83	88	99	81	87	83	85	100	82	89
2	100	100	100	100	100	100	100	100	100	100	100
1	80	80	84	84	81	81	81	85	83	86	86
1	100	100	100	100	100	100	95	100	100	100	100
1	99	93	95	95	95	95	96	100	96	98	100
1	100	100	100	100	100	84	90	100	90	100	100
1	95	97	97	91	95	84	85	97	85	92	94
1	100	100	100	100	100	61	100	100	100	100	100
1	100	96	91	94	98	92	100	96	93	100	100
2	100	90	100	95	95	95	80	100	100	90	100
1	91	100	100	82	100	80	96	100	87	94	89
1	100	95	100	95	95	95	95	95	95	100	100
1	100	85	100	67	73	70	70	100	78	100	100
1	100	90	100	100	100	100	100	100	100	100	100
1	100	100	100	80	95	75	65	100	90	90	100
1	90	72	84	63	84	66	68	86	79	90	80
1	100	100	100	98	98	100	95	96	100	97	100
1	100	80	90	90	75	50	100	60	60	60	75
1	97	100	100	100	100	100	95	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	89	89	93	92	88	86	90	92	72	94	91
1	100	69	90	84	78	55	51	82	80	85	99
1	100	99	100	99	98	94	100	98	98	96	99
2	100	95	100	90	100	95	100	100	100	90	100
2	85	85	85	85	80	70	70	75	70	90	90
1	100	90	100	100	100	100	69	100	100	100	100
1	100	22	100	67	97	95	35	32	99	91	100
1	100	90	95	86	92	90	96	85	89	92	100
1	90	91	91	90	91	91	90	91	92	90	91
1	95	94	93	88	94	95	96	93	94	92	92
1	100	100	100	100	100	60	100	100	60	100	100
1	80	69	71	71	74	64	72	76	59	73	76
1	100	100	100	100	100	100	100	100	100	100	100
2	70	65	80	75	70	70	66	75	70	80	85
1	95	75	80	36	78	53	78	39	38	42	89
1	93	93	100	90	91	75	93	92	77	100	100
1	100	90	95	95	85	75	70	76	70	70	85
1	100	93	92	89	90	86	70	93	92	93	89
1	96	96	100	87	87	82	82	92	92	92	100
1	91	90	93	95	95	96	86	94	89	92	94
1	100	96	100	96	96	100	90	96	98	100	100
1	100	100	100	100	100	90	100	100	90	100	100
1	100	100	100	90	100	90	90	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	85	100	100	85	100	75	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	95	95	93	93	95	96	96	95	96	92	95
2	100	90	100	100	100	70	90	100	80	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	82	100	85	81	100	88	71	94	100	100
1	100	100	75	60	80	50	55	100	65	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	60	100	100	40	40	50	60	60	70	100
2	100	100	100	93	100	90	96	96	92	99	99
1	100	100	100	100	100	100	95	100	100	100	100
1	100	100	100	95	96	95	100	100	95	95	100
1	100	83	92	92	51	53	58	79	59	87	98
2	100	100	100	89	100	100	90	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	99
1	100	100	100	100	100	100	100	100	100	100	100
1	70	79	81	82	78	72	81	80	73	70	73
2	100	91	100	88	83	70	94	91	93	100	100
1	100	100	100	100	100	100	80	100	100	100	100
1	100	93	100	88	88	81	90	92	97	100	100
1	72	70	67	46	45	61	50	78	62	65	69
1	100	100	100	100	100	100	100	100	100	100	100
1	94	89	96	88	92	92	94	91	96	81	87
1	100	58	59	54	45	50	52	57	56	56	100
1	100	89	89	81	95	83	95	100	87	90	90
1	95	100	100	100	100	100	100	99	100	100	100
1	100	100	100	100	100	100	80	100	100	100	80
2	100	100	100	100	100	100	100	100	100	100	100
2	100	100	100	73	85	86	95	66	97	96	97
1	100	80	100	75	100	100	75	75	100	100	100
1	100	100	100	100	100	100	100	100	98	100	100
1	100	100	100	95	95	95	100	100	95	100	100
2	100	100	100	100	100	87	100	100	100	100	100
1	100	90	100	94	93	85	93	91	82	93	100
2	100	86	100	84	91	83	78	99	73	100	100
1	100	100	100	60	60	40	60	100	40	50	100
1	95	92	93	81	92	81	91	91	83	90	90
1	100	86	100	93	94	83	87	84	79	99	100
1	89	84	88	87	89	88	85	85	88	87	81
1	100	100	100	100	100	100	100	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	94	95	95	100	93	100	95	95	96	95
1	96	92	90	89	92	87	91	90	89	89	89
1	90	95	100	80	95	80	95	95	86	91	92
1	100	88	100	90	92	95	86	100	100	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	95	100	95	95	80	100	95	95	100	100
2	90	70	80	90	40	70	75	45	55	50	75
1	100	90	100	100	90	100	100	100	100	100	100
2	100	100	100	97	100	99	100	100	98	100	100
1	99	90	100	89	93	74	80	77	76	74	87
1	100	100	100	100	100	100	100	100	100	100	100
2	74	57	100	42	86	100	45	100	100	100	100
1	100	90	90	90	95	90	95	90	90	95	100
1	100	91	100	100	100	100	96	100	100	100	100
2	100	90	90	80	80	80	80	90	80	100	100
2	98	76	97	86	70	93	55	88	95	95	96
1	80	84	84	88	82	80	87	86	86	89	87
1	88	81	72	56	60	72	54	63	62	83	99
2	47	59	52	19	42	39	63	65	46	65	86
1	92	79	96	70	70	30	65	65	55	85	95
1	100	95	95	90	90	85	95	100	90	100	100
2	90	90	95	85	90	85	90	90	85	85	85
2	95	95	100	85	85	92	85	100	100	100	100
1	100	100	100	80	100	95	100	90	90	100	100
1	100	95	100	90	85	80	90	90	85	85	100
2	100	75	99	95	80	100	85	95	100	90	100
2	100	82	91	91	88	100	87	87	100	89	75
1	100	95	100	95	95	100	90	100	100	100	100
1	98	100	100	90	100	97	93	98	97	98	100
2	100	90	100	91	93	83	88	93	88	97	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	94	100	91	90	100	92	95	100	95	100
1	100	75	100	70	80	80	90	90	85	90	90
2	91	92	98	90	90	83	87	95	91	84	98
1	100	100	100	100	84	100	90	90	99	92	100
1	100	100	100	95	100	100	90	100	100	100	100
2	100	81	100	100	84	92	100	83	94	98	100
1	100	100	100	95	100	95	100	100	100	100	100
1	100	100	100	100	100	100	92	100	92	100	100
1	90	88	89	88	86	68	86	87	88	87	88
1	100	82	100	100	59	99	100	73	100	23	85
1	100	78	100	58	87	94	50	100	85	83	80
2	100	85	100	65	100	100	90	90	100	90	100
1	100	100	100	75	75	100	76	100	100	100	100
1	90	93	95	92	94	93	93	92	94	96	94
1	93	95	95	92	99	91	100	99	92	95	94
1	100	95	100	95	100	85	90	95	95	95	100
1	100	100	100	100	100	100	100	100	100	100	100
1	99	95	100	95	100	95	97	100	95	100	100
1	100	100	100	100	100	100	100	100	100	100	100
1	91	75	88	73	75	75	68	82	71	78	80
1	98	98	98	98	95	90	98	98	98	90	93
1	90	90	90	85	80	80	70	80	70	85	90
1	71	80	93	91	87	94	86	96	93	97	95
2	100	100	100	100	100	74	71	100	76	100	100
1	99	98	96	94	100	94	94	97	85	96	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	100	100	100	100	96	98	94	97	99	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	90	100	100	90	100	60	100	100	100	100
1	90	90	90	90	82	82	85	85	80	84	78
1	91	95	94	61	91	89	94	95	90	96	93
1	79	89	87	91	90	86	86	98	91	99	100
1	20	30	60	60	35	70	20	30	70	50	100
2	100	100	100	80	100	100	91	95	100	100	100
1	100	95	95	90	95	85	95	95	88	95	100
1	100	100	100	100	100	100	100	100	100	100	100
1	100	90	90	90	100	60	100	100	64	100	100
1	70	90	90	50	90	50	80	85	50	60	85
2	100	90	100	85	91	85	85	95	85	95	95
1	89	90	93	96	92	84	81	88	81	70	98
2	100	84	100	100	100	100	87	95	100	100	100
